filename,timestamp,"Reporting Business Unit","Country of Origin","Campaign Name",Owner,"Campaign Type",Category,Sub-Category,"Primary Campaign Purpose","Num Sent in Campaign","Responses in Campaign","Created Date","Start Date","Product of Interest","Campaign Status","Budgeted Cost in Campaign (converted) Currency","Budgeted Cost in Campaign (converted)","Expected Revenue in Campaign (converted) Currency","Expected Revenue in Campaign (converted)","Opportunities in Campaign","Value Opportunities in Campaign Currency","Value Opportunities in Campaign","Won Opportunities in Campaign","Value Won Opportunities in Campaign Currency","Value Won Opportunities in Campaign","Actual Cost in Campaign (converted) Currency","Actual Cost in Campaign (converted)",ROI,"Campaign ID","SF Campaign Id"
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,Colombia,NETWORKS_ITW_2023,"Camila Rodriguez",Tradeshow,Event,Physical,Other,0,0,03-20-2023,03-20-2023,Networking,Completed,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000001ypL5QAI,7014X000001ypL5QAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Colombia,LATAM_COL_Enterprise_Event_VIPLinks_Jun2023,"Camila Rodriguez","Special Events",Event,Physical,"Sales Tracking",30,13,07-18-2023,06-21-2023,"Security; It Solution",Completed,USD,52500.00,USD,25000.00,36,USD,2650458.59,19,USD,827455.11,USD,65279.00,1167.5670763495,7014X000002eiNxQAI,7014X000002eiNxQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Colombia,LATAM_COL_Event_LogwarsMedellin_Ent_Aug2023,"Camila Rodriguez","Seminar / Conference",Event,Physical,"Sales Tracking",50,42,08-02-2023,08-24-2023,Security,Completed,USD,1500.00,USD,2500.00,1,USD,708013.50,0,USD,0.00,USD,1000.00,-100.0000000000,7014X000002eldbQAA,7014X000002eldbQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Colombia,LATAM_COL_Event_CiscoCali_Ent_Aug2023,"Camila Rodriguez","Seminar / Conference",Event,,"Sales Tracking",88,48,07-31-2023,08-17-2023,UC&C,Completed,USD,0.00,USD,2000.00,2,USD,9070.87,0,USD,0.00,USD,0.00,,7014X000002el8lQAA,7014X000002el8lQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Colombia,LATAM_COL_Info_CountryManager_MSeg_May2023,"Lorena Chavarria",Email,Email,"Offer Email",Other,0,33,04-28-2023,04-28-2023,"PUSH TO TALK","In Progress",,,,,1,USD,0.00,0,USD,0.00,,,,7014X000002POivQAG,7014X000002POivQAG
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,Colombia,NETWORKS_Event_CALA_Ent_Nov2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,4,11-27-2023,11-27-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000022qqzQAA,7014X0000022qqzQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,Colombia,NETWORKS_Event_ITW2_Apr2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,2,04-27-2023,04-27-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002POcdQAG,7014X000002POcdQAG
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,Colombia,NETWORKS_Event_VIPLinks_Jun2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,10,03-28-2023,03-28-2023,"PUSH TO TALK","In Progress",,,,,1,USD,300000.00,0,USD,0.00,,,,7014X000001yq3JQAQ,7014X000001yq3JQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,Colombia,NETWORKS_Event_ITW_Mar2023,"Roxanna Mateo","Special Events",Event,Physical,Other,0,9,03-20-2023,03-20-2023,"PUSH TO TALK","In Progress",,,,,30,USD,24332974.18,6,USD,5332400.00,,,,7014X000001ypLAQAY,7014X000001ypLAQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Congreso Resiliencia_Ent_Jul2023","Paola Yanez",Tradeshow,Event,Physical,"Lead Generation",10,0,10-27-2023,07-19-2023,"PUSH TO TALK",Completed,USD,0.00,USD,0.00,0,USD,0.00,0,USD,0.00,USD,6500.00,-100.0000000000,7014X0000022qKdQAI,7014X0000022qKdQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR__Event_SECURESDWAN_Nov2023,"Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",35,21,09-27-2023,11-09-2023,"Networking - SDWAN",Completed,USD,3000.00,USD,4050.00,7,USD,217050.24,1,USD,10800.00,,,,7014X000002XSMcQAO,7014X000002XSMcQAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Oct _2023","Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",20,12,10-05-2023,10-05-2023,Security,Completed,USD,1500.00,,,4,USD,95810.25,0,USD,0.00,,,,7014X000002XSXaQAO,7014X000002XSXaQAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Abril _2024_SD","Roxanna Mateo",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-12-2024,04-19-2024,"Networking & Connectivity","In Progress",USD,1000.00,,,6,USD,52606.65,0,USD,0.00,USD,1007.00,-100.0000000000,7014X0000022s5QQAQ,7014X0000022s5QQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Abril _2024_Norte_","Roxanna Mateo",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-04-2024,04-12-2024,Security,"In Progress",USD,1000.00,,,5,USD,46536.00,0,USD,0.00,USD,311.00,-100.0000000000,7014X0000022ryrQAA,7014X0000022ryrQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Mar _2024_Security","Roxanna Mateo",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-04-2024,03-01-2024,Security,"In Progress",USD,4000.00,,,3,USD,552000.00,0,USD,0.00,USD,2037.00,-100.0000000000,7014X0000022rywQAA,7014X0000022rywQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_One to One_Marzo_2024_SD","Roxanna Mateo",Advertisement,Event,One-to-One,"Lead Generation",0,0,03-12-2024,03-06-2024,"Networking & Connectivity; Security","In Progress",USD,500.00,,,1,USD,45000.00,1,USD,45000.00,USD,500.00,8900.0000000000,7014X0000022s5VQAQ,7014X0000022s5VQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",DR_Enterprise_InsideSales_Finanzas_2023,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,02-14-2023,01-01-2023,"MPLS; It Solution; Networking; DIA","In Progress",,,,,13,USD,347276.00,0,USD,0.00,,,,7014X000001ymu2QAA,7014X000001ymu2QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",DR_Enterprise_InsideSales_GOB_2023,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,02-07-2023,01-01-2023,"MPLS; It Solution; Networking; DIA","In Progress",,,,,66,USD,1074690.17,2,USD,118440.00,,,,7014X000001ymGDQAY,7014X000001ymGDQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Feb_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",0,0,01-24-2023,02-02-2023,Networking,Completed,,,,,0,USD,0.00,0,USD,0.00,USD,1500.00,-100.0000000000,7014X000001ykz5QAA,7014X000001ykz5QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",LATAM_DR_Prod_Awareness_Mid_Aug2023,"Roxanna Mateo",Email,Email,"Offer Email","Lead Generation",0,0,08-18-2023,08-18-2023,Networking,"In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002epA8QAI,7014X000002epA8QAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",DR_Enterprise_OnetoOne_GOB_2023,"Roxanna Mateo","One-to-One Sessions",Telesales,,"Lead Generation",10,0,07-04-2023,01-01-2023,"Security; Networking","In Progress",,,,,11,USD,1395853.11,1,USD,244800.00,,,,7014X000002egmeQAA,7014X000002egmeQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Seguridad_Abr_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",40,0,04-19-2023,04-20-2023,"It Solution; Networking",Completed,,,,,5,USD,146578.30,3,USD,29478.30,USD,3000.00,882.6100000000,7014X000002POBNQA4,7014X000002POBNQA4
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","Inside Business ENTERPRISE DR","Roxanna Mateo",Telemarketing,"Direct Sales",,,0,0,04-11-2023,01-01-2023,Networking,"In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002PNL2QAO,7014X000002PNL2QAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",LATAM_DR_Empresarial_CalificacionTerritorio,"Roxanna Mateo",Advertisement,"Direct Sales",,"Lead Generation",0,0,05-06-2024,05-06-2024,"Networking & Connectivity",Planned,USD,0.00,,,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X000001z3mAQAQ,7014X000001z3mAQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Prod_Huracanes_MSeg_Sep2023,"Roxanna Mateo",Email,Email,"Offer Email",Other,0,2,09-27-2023,09-27-2023,"PUSH TO TALK","In Progress",,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000036WwGQAU,7014X0000036WwGQAU
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Sep _2023_Norte_","Roxanna Mateo","Seminar / Conference",Event,Physical,"Sales Tracking",20,13,09-27-2023,09-20-2023,Security,Completed,USD,1500.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000002XSMhQAO,7014X000002XSMhQAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_WebsiteLeads_ 2024","Roxanna Mateo",Advertisement,Website,"General Forms","Lead Generation",0,0,03-04-2024,01-01-2024,Other,"In Progress",USD,0.00,,,4,USD,98902.00,0,USD,0.00,USD,0.00,,7014X0000022rz6QAA,7014X0000022rz6QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Abril _2024_SD_Partner","Roxanna Mateo",Advertisement,Event,One-to-Few,"Lead Generation",0,0,05-02-2024,04-17-2024,Security,"In Progress",USD,3000.00,,,3,USD,255851.10,1,USD,27971.10,USD,0.00,,7014X000001z3kAQAQ,7014X000001z3kAQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Mayo_2024_SD_PartnerTenable,"Roxanna Mateo",Advertisement,Event,One-to-Few,"Lead Generation",0,0,05-13-2024,05-23-2024,Security,Planned,USD,1500.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000001z3qYQAQ,7014X000001z3qYQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",LATAM_DR_MID_OnetoFew_Feb_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",30,0,01-24-2023,02-09-2023,Networking,Completed,,,,,9,USD,390330.13,4,USD,195184.93,USD,1000.00,19418.4932862191,7014X000001ykz0QAA,7014X000001ykz0QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_OnetoFew_Santiago_Mar_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",30,0,02-20-2023,03-03-2023,"It Solution; Networking",Completed,,,,,5,USD,44252.00,1,USD,11340.00,USD,1000.00,1034.0000000000,7014X000001ynSWQAY,7014X000001ynSWQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",DRMidBiz_InsideSales_Proyecto992,"Roxanna Mateo",Telemarketing,Telesales,,"Lead Generation",0,0,06-27-2023,02-01-2023,Networking,"In Progress",,,,,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X000002egSoQAI,7014X000002egSoQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",DRMidBiz_OnetoFew_2023_ParqueDuarte,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",10,0,06-27-2023,01-01-2023,Networking,Completed,,,,,2,USD,9600.00,1,USD,3408.00,USD,1000.00,240.8000000000,7014X000002egS5QAI,7014X000002egS5QAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic","Inside Business MID DR","Roxanna Mateo",Telemarketing,"Direct Sales",,,0,0,04-11-2023,01-01-2023,Networking,"In Progress",,,,,0,DOP,0.00,0,DOP,0.00,,,,7014X000002PNKxQAO,7014X000002PNKxQAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Event_LogWars_Ent_May2023,"Roxanna Mateo","Seminar / Conference",Event,,Other,46,6,04-27-2023,05-11-2023,Security,Completed,USD,3000.00,,,6,USD,449950.00,1,USD,12042.00,USD,3000.00,301.4000000000,7014X000002POciQAG,7014X000002POciQAG
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",LATAM_DR_Prod_CloseLost_Mid_Jul2023,"Roxanna Mateo",Telemarketing,Telesales,,Other,178,0,03-16-2023,03-16-2023,Networking,"In Progress",,,USD,3000.00,0,USD,0.00,0,USD,0.00,USD,0.00,,7014X000001ypCXQAY,7014X000001ypCXQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic",LATAM_DR_MID_OnetoFew_Aug_2023,"Roxanna Mateo","Seminar / Conference",Event,,"Lead Generation",20,0,08-04-2023,08-17-2023,Networking,Completed,,,,,1,USD,13708.00,0,USD,0.00,USD,1000.00,-100.0000000000,7014X000002emlFQAQ,7014X000002emlFQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic",LATAM_DR_Enterprise_Event_VIPLinks_Jun2023,"Roxanna Mateo","Special Events",Event,Physical,"Sales Tracking",10,6,07-18-2023,06-21-2023,"Security; It Solution",Completed,USD,35000.00,USD,15300.00,3,USD,3426074.00,0,USD,0.00,USD,26311.00,-100.0000000000,7014X000002eiNnQAI,7014X000002eiNnQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"Dominican Republic","LATAM_DR_Enterprise_OnetoFew_Sep _2023_Fortiportfolio_Fortios 7","Roxanna Mateo","Seminar / Conference",Event,Physical,"Sales Tracking",20,13,09-27-2023,09-20-2023,Security,Completed,USD,1500.00,,,3,USD,320948.43,0,USD,0.00,,,,7014X000002XSN1QAO,7014X000002XSN1QAO
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmSMB,"Dominican Republic","LATAM_DR_Empresarial_OnetoFew_Nov _2023_Norte","Roxanna Mateo","Seminar / Conference",Event,Physical,"Lead Generation",20,0,10-17-2023,11-17-2023,Security,"In Progress",USD,1500.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000002XSoHQAW,7014X000002XSoHQAW
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_OneToOne_Ent_2023,"Lorena Chavarria","One-to-One Sessions",Event,Physical,"Sales Tracking",2,0,04-27-2023,01-03-2023,"Security; It Solution","In Progress",USD,2000.00,,,1,USD,66000.00,0,USD,0.00,USD,300.00,-100.0000000000,7014X000002POdWQAW,7014X000002POdWQAW
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Enterprise_Event_VIPLinks_Jun2023,"Lorena Chavarria","Special Events",Event,Physical,"Sales Tracking",10,5,07-18-2023,06-21-2023,"Security; It Solution",Completed,USD,21000.00,USD,15300.00,22,USD,310368.48,19,USD,290776.80,USD,26726.00,987.9922173165,7014X000002eiJfQAI,7014X000002eiJfQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_FuturoDigital_Ent_Mar2023,"Lorena Chavarria","Seminar / Conference",Event,Physical,"Sales Tracking",121,7,03-28-2023,03-28-2023,"Security; It Solution; Networking",Completed,,,,,6,USD,161580.00,5,USD,133980.00,USD,9000.00,1388.6666666667,7014X000001yq3OQAQ,7014X000001yq3OQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_Event_Office365_Abr2024,"Luis Hernandez Montenegro",Advertisement,Event,Partner/Sponsor,"Lead Generation",0,0,03-01-2024,04-18-2024,"Networking & Connectivity",Planned,USD,1500.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000002zVsMQAU,7014X000002zVsMQAU
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_Event_VulnerabilityManagement_May2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-01-2024,05-30-2024,Security,Planned,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002zVsNQAU,7014X000002zVsNQAU
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_Event_OnetoOne_Ent_2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-One,"Lead Generation",0,0,01-29-2024,01-01-2024,"Cloud IT; Networking & Connectivity; Security","In Progress",,,,,1,USD,1040400.00,0,USD,0.00,,,,7014X000002zT2TQAU,7014X000002zT2TQAU
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_LogWars_Ent_Jun2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",80,55,05-16-2023,06-02-2023,Security,Completed,USD,1500.00,,,3,USD,432000.00,0,USD,0.00,USD,1000.00,-100.0000000000,7014X000002edLZQAY,7014X000002edLZQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_Event_OneToOnesProductoSeguridad_Abr2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-One,"Lead Generation",0,0,04-04-2024,04-15-2024,Security,Planned,,,,,0,USD,0.00,0,USD,0.00,,,,7014X0000032cqcQAA,7014X0000032cqcQAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_Event_Cloud_Jun2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-Few,"Lead Generation",0,0,03-01-2024,06-26-2024,"Cloud IT",Planned,USD,2000.00,,,0,USD,0.00,0,USD,0.00,,,,7014X000002zVsRQAU,7014X000002zVsRQAU
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,,"El Salvador",LATAM_ES_DesayunosTecnologicos_Ent_2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-Few,"Lead Generation",0,0,02-08-2024,02-01-2024,"Cloud IT; Networking & Connectivity; Security","In Progress",,,,,3,USD,504148.05,0,USD,0.00,USD,2500.00,-100.0000000000,7014X000002zThqQAE,7014X000002zThqQAE
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_PowerAsAService_Ent_Mar2024,"Luis Hernandez Montenegro",Advertisement,Event,One-to-Few,"Lead Generation",0,17,03-14-2024,03-20-2024,Security,Completed,USD,2000.00,,,0,USD,0.00,0,USD,0.00,USD,2100.00,-100.0000000000,7014X000002zX4nQAE,7014X000002zX4nQAE
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_DesayunosTecnologicos_Ent_2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,,"Sales Tracking",5,0,03-27-2023,01-01-2023,"PUSH TO TALK; Networking","In Progress",USD,1000.00,,,3,USD,192348.00,1,USD,43200.00,USD,400.00,10700.0000000000,7014X000001ypvAQAQ,7014X000001ypvAQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_RelanzamientoSDWAN_Nov2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",25,49,08-04-2023,11-15-2023,"Networking - SDWAN",Completed,USD,2000.00,USD,1500.00,0,USD,0.00,0,USD,0.00,,,,7014X000002eml5QAA,7014X000002eml5QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Event_VisitaDataCenter_Ago2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",4,3,08-01-2023,08-16-2023,"Security; It Solution",Completed,USD,5000.00,USD,7500.00,3,USD,570821.16,1,USD,468821.16,USD,5640.00,8212.4319148936,7014X000002elH0QAI,7014X000002elH0QAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,"El Salvador",LATAM_ES_Info_RazonSocial_Ent_Ago2023,"Paola Yanez",Email,Email,"Offer Email",Other,300,1,08-08-2023,08-29-2023,"CONTENT DELIVERY SERVICES",Completed,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000002en4OQAQ,7014X000002en4OQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_CybersecurityMaturityModel_Ent_Jun2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",70,39,06-13-2023,06-20-2023,Security,Completed,USD,1500.00,USD,1500.00,6,USD,104760.00,5,USD,98100.00,USD,1250.00,7748.0000000000,7014X000002efNTQAY,7014X000002efNTQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_TrDigital_Ent_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",30,0,01-22-2023,02-08-2023,Networking,Completed,USD,700.00,USD,1500.00,0,USD,0.00,0,USD,0.00,USD,600.00,-100.0000000000,7014X000001ykqSQAQ,7014X000001ykqSQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_Ecosistemas_Ent_Jan2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",33,0,01-09-2023,01-26-2023,Networking,Completed,USD,1000.00,USD,1500.00,3,USD,18000.00,0,USD,0.00,USD,700.00,-100.0000000000,7014X0000022dSZQAY,7014X0000022dSZQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_CierreCuentame_Ent_Ago2023,"Luis Hernandez Montenegro","One-to-One Sessions",Event,Physical,"Sales Tracking",11,0,06-08-2023,08-11-2023,"UC&C - Cloud Voice",Completed,USD,500.00,USD,2000.00,2,USD,-3549.00,2,USD,-3549.00,USD,300.00,-1283.0000000000,7014X000002ef91QAA,7014X000002ef91QAA
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_TrDigital2_Ent_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",16,0,02-07-2023,02-08-2023,Networking,Completed,USD,500.00,USD,1500.00,4,USD,11420.00,1,USD,1100.00,USD,500.00,120.0000000000,7014X000001ymEqQAI,7014X000001ymEqQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_Ciberseguridad_MSeg_Feb2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",60,0,02-06-2023,02-16-2023,Security,Completed,USD,1100.00,USD,1500.00,7,USD,200391.00,4,USD,25731.00,USD,1100.00,2239.1818181818,7014X000001ym7LQAQ,7014X000001ym7LQAQ
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Ent_Renovaciones_Feb_2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",30,0,01-27-2023,02-09-2023,Networking,Completed,USD,500.00,USD,1000.00,2,USD,2160.00,2,USD,2160.00,USD,500.00,332.0000000000,7014X000001ylUTQAY,7014X000001ylUTQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_Cibersecurity_Ent_Mar2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",0,0,02-09-2023,02-09-2023,"Security; PUSH TO TALK",Aborted,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000001ymOWQAY,7014X000001ymOWQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_Renovaciones_Ent_Mar2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",0,0,02-09-2023,02-09-2023,"PUSH TO TALK",Aborted,,,,,0,USD,0.00,0,USD,0.00,,,,7014X000001ymOCQAY,7014X000001ymOCQAY
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_DDoS_Ent_May2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",89,20,02-09-2023,05-04-2023,"Security - DDoS",Completed,USD,5000.00,,,4,USD,140064.00,2,USD,6480.00,USD,3000.00,116.0000000000,7014X000001ymOgQAI,7014X000001ymOgQAI
"Detalle de Actividades MKT-2024-05-22-15-00-08.csv",05/22/2024,LatAmENT,Guatemala,LATAM_GUA_Event_DemoSDWANFortinet_Sep2023,"Luis Hernandez Montenegro","Seminar / Conference",Event,Physical,"Sales Tracking",60,16,09-08-2023,09-19-2023,"Networking - SDWAN",Completed,,,USD,1500.00,2,USD,-191407.90,0,USD,0.00,,,,7014X000002zMnVQAU,7014X000002zMnVQAU
